generation,individual,fitness,genotype,active_nodes
2,15,0.0,"[ 2  6  8  5 18  0  6  6  7  9  1  0  6 16  0  5  0  2  8  3  1  3 11 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 11 12 15 16 17 18 20 21 24 25]
2,16,0.0,"[10  6 10  3  1  0  6 10  0  3  0  0  4 10  0  6  5  5  4 20  0  9  5  9
  8  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 10 11 12 15 17 20 21 24 25]
2,17,0.0,"[ 2  4  1  5  1  1  6  2  9  9  1  0 10  1 13  6  1  5  5  3  1  3 11 11
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  7  8  9 11 12 15 17 20 21 24 25]
2,18,0.0,"[ 2  6  7  5 16  0  6  6  0  3  1  5  0 13 20  8  6  2  5 15  1  3  5 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 13 15 16 17 20 21 24 25]
2,19,0.0,"[ 0  4 10  5  1  1  4 11  0  9  1  0  4  8  0  6  6  2  8  3  0  3 11 13
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 10 11 12 13 15 17 20 21 24 25]
2,20,0.0,"[ 8  3  7  5  1  1  7  6  7  3  0  0  4 15  0  6  6  6  8  3  0  3 10  9
  1  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 10 11 12 15 17 20 21 24 25]
2,21,0.0,"[ 1  4  8  5 15  0  6  7 15  9  0  0  6  1  0  6  1  7  8 18  0  3  5 16
  9  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  7  8  9 11 12 15 16 17 18 20 21 24 25]
2,22,0.0,"[ 9  0  7 10  1  0  6  4 16  8  1  4  4  1 13  6  6  2  8  3  0  3  5 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 13 15 16 17 20 21 24 25]
2,23,0.0,"[ 0  6  1  0  1  0  6  5  0  9  0  3  6  1 16  4  6  7  8 17  0  3  7  9
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 15 16 17 20 21 24 25]
2,24,0.0,"[ 2  6  1  5 21  0  6  8  0  1  1  3  4 15 21 10  0  2  8 19  0  3  5 16
 10  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 15 16 17 19 20 21 24 25]
2,25,0.0,"[ 5  6  1 10  1  1  0  6 14  9  1  4  5 11  0  6  0  2  8  3  1  3 11 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 11 12 14 15 16 17 20 21 24 25]
2,26,0.0,"[ 2  6  9  5 13  0  9  6  0  7  1  4  7 15  0  6  0 10  5 17  0  8  5 16
  6  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 10 11 12 15 16 17 20 21 24 25]
2,27,0.0,"[ 2  6  1  1  1  1  1  8  0  9  0  5  6 10 14  9  6  2  6 16  0  3 11 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  6  7  8  9 10 11 12 14 15 16 17 20 21 24 25]
2,28,0.0,"[ 9  6  1  5  1  0  3  6 14  4  1  5  6  1  0  6  3  2  2 19  1  9  5 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 14 15 16 17 19 20 21 24 25]
2,29,0.0,"[ 2  3  6  5  1  0  6  6  0  4  1  0  4 14  0  6  0  2  3  3  0  3  4  8
 10  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 11 12 15 17 20 21 24 25]
2,30,0.0,"[ 2  6  1  3  1  0  6  4  0  9  1  0  3 10  0  8  6  6  6  3  1  9  5 16
  9  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 10 11 12 15 16 17 20 21 24 25]
2,31,0.0,"[ 2  6  5  5 21  1  6 11 11  5  1  0  4  1 19  4  0  7  4 20  0  3  5  8
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 15 17 20 21 24 25]
2,32,0.0,"[ 2  4  2  7 18  0 10 10 13  9  1  0  4  1  0  6  6  2  8  3  1  7  5 14
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 10 11 12 13 14 15 17 18 20 21 24 25]
2,33,0.0,"[ 2  6  1  5 12  1  6  3  0  1  1  0  5 14 21  6  6 11  6  3  0  3  5 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 14 15 16 17 20 21 24 25]
2,34,0.0,"[ 2  4  3  6  1  0  7  3  0  1  0  0  3 13 18  6  6 11  8  3  1  8  5 13
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 13 15 17 18 20 21 24 25]
2,35,0.0,"[ 2  6  2  4  1  0  6  6 11  9  0  0  7 10  0  6  1  2  1  3  0  3  5 15
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 15 17 20 21 24 25]
2,36,0.0,"[ 4  6  1  3  1  0  6  6  8  9  0  0  5  1  0  6  6  9  8 12  1  3  4 16
  8  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  6  7  8  9 11 12 15 16 17 20 21 24 25]
2,37,0.0,"[ 2  2  3  3 18  0  6  6 16  9  1  0  9  1 18  6  1  2  8 13  1  3  5  7
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 13 15 16 17 20 21 24 25]
2,38,0.0,"[10  6  1  5 20  0  6  4 14  9  1  0  4 16 19  9  6  3  4  3  1  9  6 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 11 12 14 15 16 17 19 20 21 24 25]
2,39,0.0,"[ 2  6  7  3  1  1  6  9  0  0  1  2  8  1  0  6  5  2  4 17  0  3  9 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 15 16 17 20 21 24 25]
2,40,0.0,"[ 2  3  9  1 18  0  6  6 16  4  1  6  6 10  0  6  6  2  8  3  0  3  8 16
  7  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 10 11 12 15 16 17 18 20 21 24 25]
2,41,0.0,"[ 2  6  8  1  1  1  6  6 13  2  1  0  4  1 19  0  6  2  8 13  0  3  5 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 13 15 16 17 19 20 21 24 25]
2,42,0.0,"[ 2  5  1  8 17  0  0  6 15  9  1  0  4 15 17  6  5  8  8 14  1  3  2  8
  1  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 14 15 17 20 21 24 25]
2,43,0.0,"[ 9  4  3  5  1  1  5  2 12  8  1  4  4 10  0  6  6  2  8 15  0  8  5  9
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 10 11 12 15 17 20 21 24 25]
2,44,0.0,"[ 2  6  2  9  1  0  6 10 14  4  1  0  5 16  0  6  5  2  7  3  1  3  5  9
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 10 11 12 14 15 17 20 21 24 25]
2,45,0.0,"[ 2  6 11  1  1  1  9  5  0  9  1  2  1  1  0  6  6  6  7  3  0  0  6 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 15 16 17 20 21 24 25]
2,46,0.0,"[ 2  6  4  6 15  0  2  3 12  8  1  0  8 12  0  6  0  5  5  3  1  5  5 11
  9  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  5  6  7  8  9 11 12 15 17 20 21 24 25]
2,47,0.0,"[ 2  6 10  4  1  0  6 11  0  4  1  0  4  1  0  6  2 11  2  3  0  1 10 16
  5  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 10 11 12 15 16 17 20 21 24 25]
2,48,0.0,"[ 2  1  1  7  1  0  6  5  9  9  1  0  6  1 16  7  6  6  8 15  0  0  5 15
  4  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  4  5  6  7  8  9 11 12 15 16 17 20 21 24 25]
2,49,0.0,"[ 0  6  1  7  1  0  5  6 13  3  0  0  1  8  0  6  6  2  8  3  0  3 10 15
 10  6  6  8  2  1  8 11  8  2  7  3  7  5  6  8  7  4  9  2 11 10  7  8
  1  9 12  3 12  9  8 12  8  8 15  9  5 20 14  8 16 12  7 20 21  9 17 17
  0 16 18 24 25  1]",[ 2  3  4  6  7  8  9 10 11 12 13 15 17 20 21 24 25]
